title,id,authors,abstract,journal,published
Very viscous drops cannot break up,http://arxiv.org/abs/physics/0408099v1,"['J. Eggers', 'M. A. Fontelos']","  We consider an axisymmetric, freely suspended fluid drop with surface
tension, whose viscosity is so large that both inertia and forcing by an
external fluid can be ignored. We show that whatever be the initial condition,
pinchoff can never occur.
",None,2004-08-23 15:33:52+00:00
"Analytical Solution For Navier-Stokes Equations In Two Dimensions For
  Laminar Incompressible Flow",http://arxiv.org/abs/physics/0609186v1,"['Saeed Otarod', 'Davar Otarod']","  The Navier-Stokes equations describing laminar flow of an incompressible
fluid will be solved. Different group of general solutions for Navier stokes
equations governing Laminar incompressible fluids will be derived.
",None,2006-09-21 14:54:57+00:00
Topological structures in Yang Mills Magneto-Fluids,http://arxiv.org/abs/0705.3881v1,"['Bindu A. Bambah', 'Swadesh M. Mahajan', 'Chandrasekher Mukku']","  Knotted configurations supported by a Yang Mills fluid-field system are
suggested as a model for glueballs.
",None,2007-05-26 07:21:15+00:00
"Comment on Conjugate heat transfer of mixed convection for viscoelastic
  fluid past a stretching sheet, by Hsiao and Chen, Mathematical Problems in
  Engineering",http://arxiv.org/abs/0807.2850v1,['Asterios Pantokratoras'],"  Comment on Conjugate heat transfer of mixed convection for viscoelastic fluid
past a stretching sheet, by Kai-Long Hsiao and Guan-Bang Chen, Mathematical
Problems in Engineering, Volume 2007, article 17058, 21 pages
",None,2008-07-17 18:28:18+00:00
"Rotation free flow of noncompressible fluid through the rotating wheel
  of centrifugal pump",http://arxiv.org/abs/0809.4147v1,['Igor A. Tanski'],"  The exact analytic solution is built for the plane flow of incompressible
fluid through the wheel with profiles of blades approximating logarithmic
spirals.
",None,2008-09-24 10:32:27+00:00
Chaos Phenotypes in Fluids,http://arxiv.org/abs/0811.2785v1,['Y. Charles Li'],"  I shall briefly survey the current status on more rigorous studies of chaos
in fluids by focusing along the line of chaos phenotypes: sensitive dependence
on initial data, and recurrence.
",None,2008-11-17 20:39:28+00:00
A Retrospective on Modulated Wavy Vortex Flow,http://arxiv.org/abs/0910.3178v1,"['Michael Gorman', 'Harry Swinney']","  A fluid dynamics video of the Modulated Wavy Vortex Flow state of
Taylor-Couette flow with the outer cylinder fixed is presented. This state
precedes the transition to turbulence, which is more gradual than that for
other fluid systems.
",None,2009-10-16 18:26:01+00:00
Nanodroplet Impact on Solid Platinum Surface: Spreading and Bouncing,http://arxiv.org/abs/0911.0033v1,"['D. T. Lussier', 'Y. Ventikos']","  Video of argon nanodroplet impacting onto wetting and non-wetting surface.
  This video was submitted as part of the Gallery of Fluid Motion 2009 which is
showcase of fluid dynamics videos.
",None,2009-10-30 22:36:00+00:00
An Instability in a Straightening Chain,http://arxiv.org/abs/1110.2360v1,"['J. A. Hanna', 'H. King']","  We briefly discuss an arch-like structure that forms and grows during the
rapid straightening of a chain lying on a table. This short note accompanies a
fluid dynamics video submission (V029) to the APS DFD Gallery of Fluid Motion
2011.
",None,2011-10-11 12:58:09+00:00
"Feeling, following, feeding, fleeing: a copepod's life at low Reynolds
  number",http://arxiv.org/abs/1110.2975v1,"['David Murphy', 'Rachel Lasley', 'Donald Webster', 'Jeannette Yen']","  In this fluid dynamics video, we present various aspects of copepod behavior
at low Re.
",None,2011-10-13 15:26:54+00:00
Floating Extensional Flows,http://arxiv.org/abs/1110.3283v2,"['Roiy Sayag', 'Samuel S. Pegler', 'M. Grae Worster']","  This fluid dynamics video demonstrate the breaking of axisymmetry in the
floating extensional flow of a non-Newtonian fluid.
",None,2011-10-14 18:00:43+00:00
Vortex Shedding From a Flexible Hydrofoil,http://arxiv.org/abs/1110.3355v1,"['Matthieu Dreyer', 'Mohamed Farhat']","  Video of vortex shedding in the wake of a Naca0009 hydrofoil made of
polyoxymethylene type C (POM C). This video was submitted as part of the
Gallery of Fluid Motion 2011 which is showcase of fluid dynamics videos.
",None,2011-10-14 22:45:30+00:00
Bubble bean bags in shampoo,http://arxiv.org/abs/1110.3974v1,"['Anup Kundu', 'Chandan Sharma', 'Gargi Das', 'G. Harikrishnan']","  In these fluid dynamics videos, we, for the first time, show various
interactions of a 'Taylor bubble' with their smaller and differently, shaped
counterparts, in a shear thinning, non-Newtonian fluid, confined in a narrow
channel.
",None,2011-10-14 16:15:54+00:00
High speed shadowgrpah of a L/D cavity at Mach 0.7 and 1.5,http://arxiv.org/abs/1110.3980v1,"['Ryan Schmit', 'Frank Semmelmayer', 'Mitch Haverkamp', 'James Grove']","  This is article highlights the fluid dynamics video of a rectangular cavity
with an L/D of 5.67 at Mach 0.7 and 1.5
",None,2011-10-17 14:32:19+00:00
"Comment on ""Velocity slip coefficients based on the hard-sphere
  Boltzmann equation"" [Phys. Fluids 24, 022001 (2012)]",http://arxiv.org/abs/1203.3021v2,['Silvia Lorenzani'],"  We provide a comment on ""Velocity slip coefficients based on the hard-sphere
Boltzmann equation"" by Livio Gibelli published in Phys. Fluids 24, 022001
(2012).
",None,2012-03-14 08:48:02+00:00
Adiabatic invariants for the dynamics of rotating 3-dimensional fluid,http://arxiv.org/abs/1206.1018v1,['Alexander M. Balk'],"  The 3-dimensional fluid dynamics under rapid rotation with beta effect is
shown to possess three adiabatic-type invariants; their presence leading to the
energy accumulation in zonal jets.
",None,2012-06-05 18:35:41+00:00
"A note on Liouville theorem for stationary flows of shear thickening
  fluids in the plane",http://arxiv.org/abs/1206.5441v1,['Guo Zhang'],"  In this paper we consider the entire weak solutions of the equations for
stationary flows of shear thickening fluids in the plane and prove Liouville
theorem under the global boundedness condition of velocity fields.
",None,2012-06-23 21:09:17+00:00
Bursting of rigid bubbles,http://arxiv.org/abs/1310.3129v1,"['Pauline C. Petit', 'Anne-Laure Biance']","  We propose here a fluid dynamics video relating the bursting of soap rigid
films.
",None,2013-10-11 14:06:31+00:00
Knotted Vortices: Entropic Lattice Boltzmann Method for Vortex Dynamics,http://arxiv.org/abs/1310.3433v2,"['S. S. Chikatamarla', 'J. Favre', 'F. Boesch', 'I. V. Karlin']","  This fluid dynamics video shows ""knotted"" vortices in real fluids.
",None,2013-10-12 22:36:15+00:00
Flow Control with Dynamic Roughness,http://arxiv.org/abs/1310.3445v1,"['Vinay Jakkali', 'Wade W. Huebsch', 'Patrick H. Browning', 'Shanti D. Hamburg']","  The paper discusses a fluid dynamics video showing the use of Dynamic
Roughness to reattach upper surface flow on a stalled NACA 0012-based wing.
",None,2013-10-13 03:30:51+00:00
"Influence of the enclosed fluid on the flow over a microstructured
  surface in the Cassie state",http://arxiv.org/abs/1311.7006v1,"['Clarissa Schönecker', 'Tobias Baier', 'Steffen Hardt']","  Analytical expressions for the flow field as well as for the effective slip
length of a shear flow over a surface with periodic rectangular grooves are
derived. The primary fluid is in the Cassie state with the grooves being filled
with a secondary immiscible fluid. The coupling of both fluids is reflected in
a locally varying slip distribution along the fluid-fluid interface, which
models the effect of the secondary fluid on the outer flow. The obtained
closed-form analytical expressions for the flow field and effective slip length
of the primary fluid explicitly contain the influence of the viscosities of the
two fluids as well as the magnitude of the local slip, which is a function of
the surface geometry. They agree well with results from numerical computations
of the full geometry. The analytical expressions allow investigating the
influence of the viscous stresses inside the secondary fluid for arbitrary
geometries of the rectangular grooves. For classic superhydrophobic surfaces,
the deviations in the effective slip length compared to the case of inviscid
gas flow are are pointed out. Another important finding with respect to an
accurate modeling of flow over microstructured surfaces is that the local slip
length of a grooved surface is anisotropic.
",None,2013-11-27 15:29:49+00:00
Simulating the Dynamic Behavior of Shear Thickening Fluids,http://arxiv.org/abs/1510.09069v1,"['Oktar Ozgen', 'Marcelo Kallmann', 'Eric Brown']","  While significant research has been dedicated to the simulation of fluids,
not much attention has been given to exploring new interesting behavior that
can be generated with the different types of non-Newtonian fluids with
non-constant viscosity. Going in this direction, this paper introduces a
computational model for simulating the interesting phenomena observed in
non-Newtonian shear thickening fluids, which are fluids where the viscosity
increases with increased stress. These fluids have unique and unconventional
behavior, and they often appear in real world scenarios such as when sinking in
quicksand or when experimenting with popular cornstarch and water mixtures.
While interesting behavior of shear thickening fluids can be easily observed in
the real world, the most interesting phenomena of these fluids have not been
simulated before in computer graphics. The fluid exhibits unique phase changes
between solid and liquid states, great impact resistance in its solid state and
strong hysteresis effects. Our proposed approach builds on existing
non-Newtonian fluid models in computer graphics and introduces an efficient
history-based stiffness term that is essential to produce the most interesting
shear thickening phenomena. The history-based stiffness is formulated through
the use of fractional derivatives, leveraging the fractional calculus ability
to depict both the viscoelastic behavior and the history effects of
history-dependent systems. Simulations produced by our method are compared
against real experiments and the results demonstrate that the proposed model
successfully captures key phenomena observed in shear thickening fluids.
",None,2015-10-28 23:30:53+00:00
